crime,-1.83536492e-03,2.16324357e-04,1.98743439e-04,1.92219451e-03,-3.43691194e-05,-2.61737544e-04
twelve,-1.46654513e-03,3.25642270e-04,-7.46911180e-04,8.81364738e-04,-3.41551771e-04,3.45657913e-04
figure,-2.10658231e-03,9.17665234e-04,-5.39331277e-04,2.16438444e-03,-1.00079247e-03,1.66491222e-03
wishes,-8.52842727e-04,3.67554464e-04,-3.87053018e-06,-2.08164863e-04,-1.15637888e-03,1.33863749e-03
restricted,-2.10941862e-03,1.69756261e-03,6.41634388e-04,-6.82870767e-04,-9.06374784e-04,1.04755733e-04
incidents,-1.19499848e-03,5.95811409e-04,2.41039390e-04,3.26240464e-04,-4.51647983e-04,7.34717996e-04
linked,-6.34389127e-03,6.96317264e-03,1.47941321e-03,-4.33999610e-04,5.89319457e-03,2.42695702e-03
sense,-4.63113790e-03,4.59780515e-03,-7.83843391e-04,8.41274479e-04,-2.64563843e-03,-8.88259856e-04
controversial,-4.42046446e-03,4.04710103e-03,-1.44971461e-03,1.76438156e-03,2.18351518e-03,2.97439924e-03
responsibilities,-1.41657618e-03,-7.45895836e-04,1.57109989e-03,6.51232933e-04,-2.92155547e-04,4.42559639e-04
stop,-3.65091013e-03,3.77788161e-03,-1.42716308e-05,7.15848501e-05,-2.57631310e-03,-1.13959146e-03
matter,-4.58668247e-03,3.58936038e-03,-1.18299298e-03,2.47690294e-03,-5.30322509e-04,-1.40896560e-03
awareness,-5.37925703e-03,4.47797531e-04,4.73662559e-03,3.34151003e-03,2.44356929e-03,-1.39131760e-03
dating,-8.75579963e-04,4.18073792e-04,-4.72099335e-04,3.45461011e-04,-6.39141836e-04,4.18581829e-04
implicated,-1.28311409e-03,2.26235555e-03,7.58937836e-05,-2.41424620e-04,2.73276999e-03,1.06833032e-03
pittsburgh,-2.37904979e-03,-4.93305930e-03,-2.43443841e-03,-2.47708385e-04,1.09983863e-03,-1.71663236e-03
transfer,-4.00083302e-03,6.28081413e-04,-7.29807540e-05,7.79730940e-04,4.19612258e-04,-3.75687970e-03
stay,-3.22295541e-03,1.79524567e-03,5.03251346e-04,-2.16492646e-03,-5.16984730e-03,4.00311643e-04
star,-1.87544146e-03,-1.45774448e-03,-9.67378856e-04,2.38655044e-03,-3.59438920e-04,-6.36206440e-04
chemist,-1.04719452e-03,-9.05230079e-04,-2.14372685e-03,1.77198590e-03,-2.15800709e-04,-5.07010140e-04
wisdom,-1.08626823e-03,2.08924220e-04,-3.64608226e-04,8.82656344e-04,-1.49909101e-04,-3.04678432e-04
conceived,-8.32265445e-04,9.24559054e-05,-7.51239381e-04,9.80089043e-04,-2.70426289e-04,6.87623488e-06
genetically,-2.10360611e-03,2.17268576e-03,-6.12765525e-04,1.27504568e-03,2.57702909e-03,-2.02053465e-03
stem,-8.82790449e-03,2.68723574e-03,-5.10434216e-03,5.12903085e-03,1.82487723e-02,-2.07385637e-02
step,-3.87151697e-03,1.53795591e-03,-1.06796978e-03,-1.94450855e-03,-6.15611441e-04,-1.12027496e-03
stereotactic,-6.26027761e-04,6.11188309e-04,-3.37257070e-04,-6.84415254e-04,2.09255997e-04,-9.07885860e-04
pathogenic,-1.11247875e-03,1.32922475e-03,-1.40484675e-04,-1.40859894e-04,4.38312942e-04,-1.72166451e-03
repeated,-2.46222968e-03,3.65340248e-03,-3.87539328e-04,-9.89232666e-04,-7.54946648e-04,-1.95714742e-03
proportion,-2.44769876e-03,2.45795200e-03,1.40155606e-03,-5.40371109e-04,-1.19001717e-03,7.38816275e-06
complication,-1.65843676e-03,2.74894949e-03,-3.27388407e-04,-1.78334250e-03,-8.13358729e-04,-2.57571468e-03
actual,-3.31719381e-03,3.09795354e-03,7.04024508e-04,-9.59563933e-04,-9.70764733e-04,2.85665215e-04
ssri,-7.94828406e-04,1.64029932e-03,1.38779554e-05,-6.76495486e-04,8.11771793e-04,1.43380819e-04
dopamine,-2.30615544e-03,4.66634663e-03,-1.53810669e-04,-1.47294266e-03,3.39270813e-03,-6.01043809e-04
keeping,-2.09938946e-03,1.11018246e-03,8.64043253e-04,-2.94938456e-04,-1.54968787e-03,1.67974429e-04
subcutaneous,-1.03627372e-03,1.63357620e-03,-2.41367343e-04,-1.08702274e-03,-1.23746513e-04,-2.21720695e-03
randomized,-4.64720655e-03,4.57097153e-03,5.90861163e-04,-2.61106315e-03,4.55947099e-03,-4.90547519e-03
organisation,-2.31944639e-03,-1.82812288e-03,2.05420452e-03,2.23397851e-03,5.46074237e-04,2.52843682e-04
specified,-1.02919473e-03,9.96402036e-04,4.00728761e-04,-3.12996080e-04,-1.52656351e-04,-1.01035346e-04
disparities,-2.51560877e-03,-3.13660149e-03,7.61142236e-03,3.30314653e-03,1.49972930e-03,-9.81729765e-04
eminent,-9.99383332e-04,-1.28823901e-03,-1.33169785e-03,8.44034656e-04,-3.98027225e-04,5.34971610e-04
know,-4.09488512e-03,2.78905830e-03,-1.09691569e-03,3.18562458e-03,-3.51421994e-03,1.50878665e-03
twenty,-2.54068142e-03,7.19699528e-04,-1.77570652e-03,1.70710634e-03,-1.83485001e-03,1.77877740e-03
premiums,-1.54403252e-03,-1.55538417e-04,3.48360251e-03,8.52214762e-04,-2.70705810e-03,1.83603584e-03
knew,-1.01854771e-03,5.81783082e-04,-1.75618383e-03,2.01965433e-03,-2.28649712e-03,1.73903393e-03
knee,-1.78138326e-03,2.03129703e-03,-6.18269799e-04,-1.40716638e-03,-1.13521172e-03,-1.24990456e-03
matrix,-9.50646031e-04,1.27754176e-03,-3.97054598e-04,-2.38313727e-04,6.43149789e-04,-1.86044213e-03
endocrinology,-1.95057631e-03,-3.52462302e-03,-1.11487945e-03,-2.77443012e-03,1.53193676e-03,-1.80456546e-03
problematic,-1.33391747e-03,1.76082656e-03,4.47679934e-04,-7.39330412e-04,1.29349939e-04,-3.92631836e-04
interaction,-3.25800450e-03,2.36861919e-03,6.81423843e-04,2.91452837e-04,2.20857123e-03,-4.40056308e-03
acupuncture,-3.46833868e-03,-1.09113912e-04,-3.36430578e-04,-3.16955390e-03,2.75716953e-03,5.62188655e-05
speak,-1.52394299e-03,7.66313163e-04,-8.36004907e-04,1.26346321e-03,-2.15786275e-03,8.81973741e-04
beneficial,-3.56007565e-03,4.86663744e-03,1.30298412e-03,-1.67360352e-03,3.32574069e-03,1.87691520e-04
assistants,-1.39555325e-03,-9.03138298e-04,7.61913859e-04,-1.67522712e-03,-9.94473447e-04,1.10474732e-03
interactive,-9.37162728e-04,-6.61251605e-04,6.26772789e-04,-3.55670894e-04,4.53103618e-04,-8.63642386e-04
superficial,-9.21546345e-04,1.40683794e-03,-2.63999690e-04,-9.34671492e-04,-5.19602499e-04,-1.45174598e-03
discontinued,-1.19361017e-03,1.01572894e-03,-2.27137226e-04,-3.04525216e-04,1.01103370e-04,4.07746050e-04
rochester,-1.19737744e-03,-2.68369851e-03,-2.03920911e-03,-7.52189534e-04,-1.72592451e-04,-1.32703973e-04
visited,-1.49207915e-03,-1.76338404e-04,-2.07722571e-03,2.15575233e-03,-2.28696719e-03,1.54980765e-03
kong,-1.84524677e-03,-1.51629485e-03,-6.54817840e-04,1.26302723e-03,8.56278816e-04,-2.12580473e-04
build,-3.37739119e-03,-3.98515951e-04,7.02537935e-04,1.28053104e-03,-6.84227800e-04,-1.43646343e-03
built,-5.16962123e-03,-3.27040182e-03,-3.97270805e-03,6.74754695e-04,-8.11950359e-04,1.44937831e-03
january,-7.88106977e-03,-5.86011966e-03,-3.31103825e-03,7.59736914e-03,-2.90428283e-03,-2.90294623e-03
professionals,-1.40438656e-02,-9.28212636e-03,2.55738676e-02,-5.48959008e-03,-7.50646130e-03,4.15479682e-03
adult,-9.78251124e-03,3.20417096e-03,3.29347171e-03,-3.53303844e-03,2.22050884e-04,-5.52743487e-03
representative,-2.01155463e-03,-7.31648469e-04,-3.70595028e-04,1.68235156e-03,-2.86664438e-04,1.25368758e-03
continuous,-3.56934559e-03,2.31228562e-03,3.28290254e-04,-3.18323340e-03,-1.23938501e-03,-2.11923938e-03
representation,-9.05994336e-04,-2.43949505e-04,1.18807188e-04,4.36215360e-04,6.48528652e-04,-5.32122600e-04
educate,-1.40306783e-03,-9.26576563e-04,1.62723162e-03,-2.52067076e-04,-4.16545515e-04,5.24196154e-05
thyroid,-2.63459767e-03,3.63305616e-03,-3.15816582e-04,-3.69215828e-03,5.06131297e-04,-3.99703027e-03
number,-3.47685981e-02,1.44594318e-02,3.26544540e-03,2.22553808e-03,1.03293811e-02,1.21078942e-02
arteries,-1.80250095e-03,2.87865347e-03,-7.13177244e-04,-1.24682157e-03,-1.15164184e-03,-3.30470861e-03
implant,-3.05719248e-03,2.58081212e-03,-1.40521038e-03,-2.21614025e-03,-1.02600566e-03,-3.33829696e-03
accommodate,-1.01780648e-03,-6.82294791e-04,-1.12720525e-04,-1.18775894e-03,-6.10650661e-04,1.75697288e-05
arterial,-2.01488021e-03,2.86926486e-03,-3.36067385e-04,-1.95222851e-03,-5.94546486e-04,-4.51568576e-03
headquarters,-1.14860487e-03,-1.35954250e-03,1.70827939e-05,9.48091640e-04,7.82959827e-04,2.05502269e-04
optic,-7.44727388e-04,1.01748446e-03,-3.43946743e-04,-5.54811978e-04,1.60720917e-04,-1.36921511e-03
include,-4.37253406e-02,2.24933364e-02,2.46596165e-02,-4.17033582e-02,1.13333129e-02,-4.96122046e-02
flight,-1.80016936e-03,-2.77800578e-04,-1.31461982e-03,-4.57666807e-04,-7.51521416e-04,-1.02103323e-03
serve,-5.60467344e-03,-3.52782601e-03,1.56837922e-03,-1.15736328e-03,-2.62903869e-03,1.11596815e-03
interviews,-1.17309208e-03,2.39314464e-04,-2.98547995e-04,5.14174679e-04,-6.66022797e-04,6.94407357e-04
hemisphere,-7.21581977e-04,3.97090268e-04,-1.11481055e-04,5.60739499e-04,2.72779675e-04,-2.65265837e-04
cigarette,-1.23001497e-03,1.13997532e-03,3.79888613e-04,7.28963771e-04,9.62852047e-04,-4.05955900e-04
complications,-9.36569243e-03,1.32942948e-02,8.00522736e-04,-1.06488860e-02,-3.26280123e-03,-1.19430487e-02
distinct,-2.90790145e-03,1.84614324e-03,-6.45939150e-04,8.35431829e-04,-9.46459705e-04,-1.14217933e-03
anthropology,-1.69230466e-03,-2.49684148e-03,-1.53850954e-03,1.20469566e-03,6.54278332e-04,-1.42560352e-03
stressful,-7.40037684e-04,1.12216618e-03,2.01892590e-04,-1.74694789e-04,6.87031742e-05,-6.97187990e-04
even,-2.62617974e-02,3.20835831e-02,-7.65465442e-04,-4.91671261e-03,-1.21070598e-02,2.97915055e-03
ever,-4.91507469e-03,9.98427685e-04,-3.03750228e-03,3.85833039e-03,-5.83034572e-04,3.77235153e-03
serum,-2.60460481e-03,3.72631644e-03,-1.24353918e-04,-1.46678209e-03,1.31278749e-03,-4.03199917e-03
ophthalmology,-3.96763474e-03,-7.13760607e-03,-2.95400117e-03,-7.42845845e-03,1.71324212e-03,-3.53928850e-03
juvenile,-1.15334849e-03,2.57042449e-04,6.06223122e-04,3.67374680e-04,9.55332463e-04,-1.05424730e-03
meaning,-4.68368315e-03,4.43350759e-03,-1.78976013e-03,2.25285365e-03,-3.16696503e-03,-3.86217471e-04
veterinary,-6.25603967e-03,-9.45547923e-03,-6.70798492e-03,-5.52975526e-03,7.30853137e-03,-6.71514569e-03
reason,-5.69429776e-03,6.12994986e-03,-1.68059063e-04,-5.55941317e-04,-1.26630006e-03,5.25852918e-04
otherwise,-4.28404516e-03,5.27223379e-03,2.80665622e-04,-1.71372407e-03,-1.18151319e-03,1.24449331e-05
psychopathy,-8.31133218e-04,1.20486578e-03,-2.54291425e-04,6.93339139e-04,3.54491751e-04,2.20841124e-04
respond,-3.62975152e-03,4.20969640e-03,1.78108384e-03,-1.89240850e-03,-6.10453505e-04,-1.89585781e-03
outbreaks,-1.88706709e-03,1.61008127e-03,9.47262471e-04,1.33138769e-03,1.73343261e-04,-3.40168399e-05
regarding,-7.04698251e-03,3.53032811e-03,2.59653506e-03,2.43535343e-04,4.59695011e-04,1.86653792e-03
harvey,-1.15024076e-03,-1.52528017e-03,-1.48663284e-03,8.95921270e-04,3.38998810e-04,-5.04240691e-04
savings,-1.34147797e-03,-3.56704229e-04,2.62442111e-03,1.99020139e-04,-1.86118748e-03,1.70162069e-03
dozen,-1.03203822e-03,-1.92445721e-04,-4.48582308e-04,4.67133684e-04,2.53822601e-04,6.45342607e-04
variation,-2.06943042e-03,1.50095947e-03,9.22304491e-04,5.34463720e-04,8.69150746e-04,-1.79554525e-03
horses,-8.75755163e-04,9.63554539e-04,-1.90665732e-04,-1.39571346e-04,7.67245091e-05,-6.33919282e-04
eyes,-2.60028916e-03,3.72309915e-03,-1.16431104e-03,-7.87958498e-04,-2.51718927e-03,-2.79386246e-03
scoliosis,-6.42241234e-04,9.54598058e-04,-2.79065566e-05,-7.18699832e-04,7.88797500e-05,-7.19435334e-04
strategies,-5.15135431e-03,1.05290938e-03,5.90019508e-03,1.80879006e-03,4.00496064e-03,-4.73123403e-03
certified,-5.21439294e-03,-5.05038689e-03,-4.15174791e-04,-5.05675944e-03,-2.68168638e-03,3.23613287e-03
chances,-1.18463571e-03,1.69400458e-03,4.23582540e-05,-4.43132497e-04,-5.98171081e-05,-3.19877447e-04
regarded,-3.09903039e-03,4.99995165e-04,-1.53811675e-03,-4.63049310e-05,-1.28972176e-03,1.49559858e-03
modification,-1.37177901e-03,1.34262445e-03,2.64225437e-04,-5.00230964e-04,7.18210574e-04,-1.37755835e-03
investigated,-2.38635933e-03,2.20298704e-03,-1.13754012e-03,1.38843945e-03,2.10001076e-03,1.50163878e-03
tuberculosis,-6.26359056e-03,1.37161699e-03,1.66455833e-03,4.12633461e-03,-1.78400683e-03,-1.22263188e-03
abdomen,-1.32303021e-03,2.38663330e-03,-6.43899956e-04,-1.46834167e-03,-1.41680203e-03,-3.09246025e-03
kennedy,-1.55454842e-03,-1.99197245e-03,-7.43643895e-04,2.63033565e-03,-1.03131600e-04,-9.60754270e-04
editors,-1.02900915e-03,-1.08744153e-03,-4.35349983e-04,-7.04605002e-05,6.86625772e-04,-1.04237767e-03
respected,-1.02585626e-03,-5.28609389e-04,-8.30805317e-04,5.42786840e-04,-5.03885653e-04,4.72315862e-04
investigator,-2.85588095e-03,-3.81964146e-03,-3.10301643e-03,3.34109908e-03,5.31388144e-03,-3.55149598e-03
exam,-3.11099683e-03,-1.29016442e-03,-1.92569738e-03,-4.69194061e-03,-1.91929818e-03,1.01632310e-03
assurance,-1.17034446e-03,-9.49173846e-04,1.09865930e-03,-6.16132675e-04,2.33632696e-04,-9.14617055e-05
relationship,-8.14478408e-03,4.14842928e-03,1.11887043e-03,1.96927714e-03,1.60415454e-03,-1.17628601e-03
pattern,-3.59656423e-03,4.20370492e-03,-5.16075729e-04,-7.96807381e-04,1.42478770e-04,-3.05029715e-03
kenneth,-1.22881564e-03,-1.60685257e-03,-1.26900448e-03,1.14954766e-03,4.63216760e-04,-1.25622026e-03
sudden,-2.03752278e-03,3.38295817e-03,-5.83441323e-04,-1.37671556e-03,-1.82132360e-03,-2.90450391e-03
muslim,-9.91384890e-04,-3.57797337e-04,-1.33946462e-03,7.55945738e-04,-5.25774331e-04,8.43696836e-04
canadian,-9.28057889e-03,-9.35525565e-03,-1.97447761e-03,1.02476403e-02,5.76472622e-03,-5.36451140e-03
divided,-2.75151581e-03,7.81415141e-04,-5.68852426e-04,-1.85538883e-03,-1.89127865e-04,-1.38697853e-03
cross,-5.75824189e-03,-2.38069749e-06,-3.48773747e-04,1.32888865e-03,1.05054147e-03,-2.69303322e-03
acquired,-4.71588128e-03,1.50255810e-03,-3.37997596e-04,-1.09456585e-03,-4.00115207e-04,-2.03179462e-03
rabies,-7.42172482e-04,3.04744901e-05,4.03643802e-05,1.06363582e-03,-2.02809548e-04,-8.49901923e-05
nation's,-1.80655184e-03,-2.13228208e-03,3.20529877e-04,-3.32839355e-04,4.25752483e-04,3.90788007e-04
platelets,-5.38688160e-04,9.87236860e-04,-1.68265075e-04,-4.63658855e-04,-8.46719517e-05,-1.56417145e-03
instruments,-2.25734108e-03,3.49076645e-04,-1.05908590e-03,-8.55604680e-04,-4.25367814e-04,-1.00470520e-03
aesthetic,-6.58385507e-04,1.91010344e-04,-7.64146285e-05,-7.46654590e-04,-2.07906735e-04,-4.51860455e-04
peoples,-8.31777700e-04,8.62984306e-05,2.41950531e-04,8.58345495e-04,2.09340108e-05,2.74342654e-04
atypical,-1.58788564e-03,3.04734120e-03,5.14171802e-05,-1.66688950e-03,1.23736072e-03,-7.86908729e-04
reputation,-1.85281493e-03,-1.23335244e-03,-2.22828933e-03,1.24582677e-03,2.57152162e-04,1.66385445e-03
following,-2.25399386e-02,3.81113801e-03,-7.74763153e-03,-3.74140090e-03,-5.52776366e-03,-7.08135648e-03
honours,-1.04259018e-03,-1.03002932e-03,-1.99428568e-03,4.00576428e-04,3.35342355e-04,-4.24819313e-04
preparation,-2.79536961e-03,2.48067527e-04,-4.46161634e-05,-4.90652841e-04,-4.34602643e-04,-1.66292083e-03
avenue,-1.14226154e-03,-1.77693144e-03,-1.14799019e-03,-1.36057829e-03,-3.58832220e-04,1.31658722e-04
joint,-1.01399811e-02,-2.83305578e-03,1.16035698e-03,-7.62833083e-03,1.75136818e-03,-8.97427980e-03
affiliated,-5.60126568e-03,-1.23346111e-02,-3.77820209e-03,-9.98200997e-03,3.27822234e-03,1.79154941e-03
themes,-7.08976757e-04,-5.03906059e-06,-1.84006600e-04,5.61068101e-04,2.49110466e-04,-1.35168708e-04
production,-8.57953934e-03,7.37864106e-03,-1.68163351e-03,2.80748832e-03,5.32021876e-03,-9.84416223e-03
concurrent,-9.41907142e-04,6.63577694e-04,9.68371360e-05,-6.72061946e-04,1.82219590e-04,-6.91487112e-04
specialised,-7.34583671e-04,-4.18486178e-04,1.12502926e-04,-7.70197099e-04,-2.39258661e-04,1.82923923e-05
productive,-1.02146529e-03,3.82105726e-04,2.68256269e-04,7.06602437e-04,-2.16487233e-04,-9.44893619e-05
police,-2.97487483e-03,-1.09569644e-03,1.74048066e-04,3.06810419e-03,-2.17076773e-03,3.98862312e-04
toward,-4.33980859e-03,1.04426185e-03,1.67769723e-03,1.49013234e-03,2.32607678e-05,-5.16252766e-04
policy,-1.64999658e-02,-2.13430841e-02,2.45338060e-02,2.48308211e-02,1.01532474e-02,-8.66374439e-03
specialists,-5.25895398e-03,-2.86629155e-03,4.37102834e-03,-8.91520878e-03,-3.27541740e-03,2.45487294e-03
history,-1.87590658e-02,-2.03409106e-03,-8.86581205e-03,-3.92428050e-03,2.45912698e-03,-4.26502306e-03
extracted,-7.95571613e-04,9.72222765e-04,-8.53610842e-04,7.03134396e-04,-7.99771350e-04,-8.85084375e-04
light,-5.74030168e-03,5.30966426e-03,-2.53584062e-03,5.11864430e-04,6.60754496e-04,-7.04579465e-03
documented,-3.23192049e-03,3.22571250e-03,-4.84342007e-04,9.43574109e-04,1.25148029e-03,2.23582033e-03
manager,-1.78048881e-03,-2.47426520e-03,-1.72908996e-04,1.79953957e-03,3.49123858e-04,-1.92130938e-03
managed,-4.24125093e-03,-2.40545243e-03,4.56860858e-03,-9.54056317e-04,-3.38036098e-03,1.62542994e-04
occurred,-5.50037688e-03,5.43755972e-03,-1.76024736e-03,3.08745152e-03,-3.40331143e-03,2.06430305e-03
don't,-1.17898172e-03,7.82424449e-04,-6.27967320e-05,6.74340543e-04,-9.94616785e-04,7.76954547e-04
interview,-2.24465090e-03,2.42449467e-04,-6.46159827e-04,1.43517947e-03,-7.96736086e-04,-4.47008073e-04
immunodeficiency,-1.16521708e-03,5.92137101e-04,7.30910564e-04,9.52338337e-04,6.42402276e-04,-1.67361377e-03
mutation,-2.18624951e-03,3.79227879e-03,-5.84189629e-04,2.86502672e-05,2.55018107e-03,-1.51291130e-03
fibrosis,-1.62592595e-03,1.62880190e-03,2.60439104e-05,-1.07093906e-03,1.42732515e-03,-2.50956785e-03
albany,-8.94350947e-04,-1.91059806e-03,-1.44073892e-03,5.35442847e-05,3.35587409e-04,-5.01620450e-04
vaccination,-4.03858156e-03,2.84234437e-03,2.17401680e-03,2.80995105e-03,5.22543356e-04,2.78775430e-03
seeks,-1.80631588e-03,-2.84379114e-04,1.83973556e-03,5.08199865e-04,1.15202872e-03,-9.53366196e-04
accompanying,-8.03284610e-04,6.53803907e-04,2.22495277e-05,-2.18962603e-04,-6.78250182e-05,-2.57048792e-06
costly,-9.42954695e-04,6.78060596e-04,1.10482646e-03,-2.44014231e-04,-3.91472367e-04,1.15582192e-04
national,-6.28384977e-02,-8.19301302e-02,3.41744018e-02,7.51625937e-02,7.02597253e-02,-4.41698447e-02
mentioned,-2.28871740e-03,1.27413287e-03,-1.11449680e-03,1.81622791e-03,-1.72568247e-03,1.48300958e-03
seems,-2.76340983e-03,3.77257729e-03,-6.20198731e-04,6.77411852e-04,-3.63939632e-04,8.32921638e-04
psychoanalysis,-1.94810942e-03,7.76370098e-04,-2.47950448e-03,2.84147110e-03,-3.77563675e-04,1.05360934e-03
else,-1.14009800e-03,1.02144378e-03,-7.38541588e-05,1.87635700e-04,-1.20948977e-03,3.73965825e-04
conditions,-2.36526589e-02,1.88587768e-02,1.47304033e-02,-1.73936828e-02,-6.44577243e-03,-1.08111283e-02
communications,-2.45474568e-03,-3.31845226e-03,1.10929756e-03,1.34807037e-03,2.99809223e-03,-3.45566539e-03
drinking,-2.78193455e-03,3.08796715e-03,2.94899560e-04,1.96968420e-04,-4.80023484e-04,-2.13387664e-03
contributions,-5.73089583e-03,-4.99639033e-03,-4.16211760e-03,9.88258804e-03,2.29892549e-03,2.67207563e-04
orthopaedic,-2.34328746e-03,-3.45757725e-03,-1.28356869e-03,-3.67982644e-03,6.89990609e-05,-1.35338556e-03
virtually,-1.51534135e-03,9.11897418e-04,4.81588183e-04,-4.31973374e-04,-2.49885024e-04,4.02246389e-04
categories,-3.52845028e-03,2.05870703e-03,1.61234203e-03,-9.99879520e-04,-5.06301331e-04,-1.55498267e-03
programmes,-3.49466513e-03,-1.97679270e-03,1.49207950e-03,1.28406009e-03,3.98206962e-03,-6.23735987e-04
languages,-1.80293212e-03,-1.22538276e-03,-1.12856322e-03,1.91066548e-03,5.18974820e-04,-1.06490588e-04
anorexia,-1.30609651e-03,2.16927119e-03,4.91055878e-05,-9.39283574e-04,5.63626903e-04,-1.34429329e-03
changed,-5.14687833e-03,-1.05983729e-03,-4.01239336e-03,1.08130112e-03,-2.71007993e-03,1.88912402e-03
fusion,-8.78723597e-04,9.50800706e-04,-2.93875963e-04,-3.40073306e-04,4.41674160e-04,-9.13967460e-04
quantitative,-1.12675145e-03,2.04358526e-04,3.09135761e-04,5.07007308e-04,1.40991142e-03,-2.03186711e-03
changes,-1.44340660e-02,1.56786060e-02,4.07200884e-03,-4.89749799e-03,-3.53196088e-05,-1.18644526e-02
differential,-1.72227738e-03,1.30491850e-03,1.12119747e-04,-1.65220295e-03,4.51909759e-05,-2.76234486e-03
inhaled,-7.31935012e-04,1.16416491e-03,-2.16392226e-04,-5.91547716e-04,-3.72439941e-04,-9.20770024e-04
sustain,-6.59884022e-04,2.84579606e-04,7.64044000e-04,1.68475639e-04,-2.71352599e-04,-2.74432248e-04
leonard,-1.10725565e-03,-1.73096510e-03,-4.77013915e-04,1.04495650e-03,3.70292708e-04,-1.49743366e-03
psychoanalytic,-1.43487595e-03,7.76911123e-04,-1.53792763e-03,2.20117800e-03,5.07078740e-05,9.42883841e-04
jointly,-1.20450577e-03,-1.18473552e-03,-1.79133037e-04,3.79214088e-04,8.38939153e-04,-4.35013824e-04
transmission,-5.66895725e-03,6.57937412e-03,1.30282382e-03,1.92769052e-03,1.75549671e-03,-3.98658288e-03
linear,-9.56089080e-04,7.21761406e-04,-5.61047393e-04,-2.03272960e-05,7.77434440e-04,-1.08859426e-03
husband,-8.36612091e-04,1.85466965e-04,-1.04816463e-03,1.20361805e-03,-1.31043751e-03,6.94085174e-04
consultation,-2.58071355e-03,-8.62433400e-04,2.43422176e-03,-1.46670871e-03,-1.17398358e-03,3.83744727e-04
johns,-5.57895014e-03,-1.13159545e-02,-8.80353318e-03,2.43179645e-03,-2.26406142e-04,-1.78568016e-03
neonatal,-3.14474170e-03,-1.11385763e-03,3.00541889e-03,-4.12221453e-03,-1.72354957e-03,2.94459613e-05
accomplished,-1.38824027e-03,4.08674657e-04,-8.27205128e-04,1.07893960e-03,-2.87368632e-04,-2.90759163e-04
theory,-1.30251439e-02,5.38521950e-03,-1.09177685e-02,1.59618638e-02,3.63070782e-03,-3.61306731e-03
donor,-3.81864221e-03,3.34360498e-03,-1.78240475e-03,-2.42844083e-04,-1.43761514e-03,-4.30529565e-03
grace,-8.79455823e-04,-1.05307987e-03,-3.61669470e-04,2.47398099e-04,-2.78657459e-04,-5.99497133e-04
grade,-3.20004870e-03,3.68968534e-04,-1.38940275e-03,-9.01651063e-04,1.02546918e-03,-2.23981963e-03
severity,-4.61858839e-03,8.11278826e-03,1.33043569e-03,-5.25346336e-03,4.30054479e-04,-4.44198847e-03
medicines,-5.71574941e-03,1.57498220e-03,2.44285846e-03,-6.87990491e-04,-4.71707642e-04,3.78125630e-04
describe,-3.96670749e-03,3.47473350e-03,-1.24536739e-03,-1.16198718e-04,-2.25020131e-03,6.46731604e-04
partnerships,-1.67358141e-03,-2.09850990e-03,2.74367068e-03,1.71374519e-03,2.58767370e-03,-6.96637203e-04
medicinal,-2.29201924e-03,1.04747257e-03,-9.17436764e-04,-4.32428891e-04,1.16031382e-03,-8.89213944e-04
combat,-2.35674116e-03,-2.93318292e-04,5.38633328e-04,-1.34694694e-04,-8.24697324e-04,7.31006712e-04
identical,-1.82728846e-03,2.17621560e-03,-7.49084660e-04,2.23964860e-04,-4.10689119e-05,-1.09124034e-03
courses,-7.82405934e-03,-8.62871472e-03,-7.12827373e-03,-6.78463603e-03,3.65523793e-03,-2.46357749e-03
reject,-7.93470060e-04,8.94335379e-04,-1.37587464e-04,2.38175562e-04,-3.46327920e-04,5.23836157e-04
concentrations,-2.04201590e-03,2.72075454e-03,2.90687505e-04,-7.54762555e-04,1.07193307e-03,-2.29257037e-03
mosquitoes,-7.81868887e-04,7.47194150e-04,-2.76880536e-04,1.02104094e-03,-3.73168078e-04,-9.92596237e-04
drainage,-5.59891200e-04,8.40185448e-04,-8.90319285e-05,-6.83284691e-04,-5.75997206e-04,-1.31786503e-03
honorary,-3.03936032e-03,-6.26128089e-03,-6.45519203e-03,4.76318326e-03,1.09880369e-03,-9.42179026e-04
assessment,-1.00670141e-02,-7.47693459e-04,8.78681430e-03,-3.09761361e-03,4.12178814e-03,-1.21173896e-02
voted,-7.93326059e-04,-3.51140493e-04,-2.31277710e-04,7.33600784e-04,-3.07269505e-04,6.67881091e-04
pediatrician,-1.11340353e-03,-1.35306203e-03,-1.46077995e-03,1.88575352e-04,-8.68356035e-04,9.09323303e-05
allows,-5.62254637e-03,3.82435667e-03,1.69623496e-03,-3.88628901e-03,-8.29776390e-04,-3.61552751e-03
problem,-1.13990799e-02,8.01520248e-03,3.22111609e-03,-2.10670263e-03,-1.81273292e-03,-2.22866892e-03
donation,-2.24574007e-03,9.29217814e-06,-4.46403786e-04,3.17081197e-04,-4.42021392e-04,-4.72747107e-04
jones,-1.60516349e-03,-1.88018812e-03,-8.07231747e-04,1.72843554e-03,2.48390929e-05,-1.92907841e-03
procedure,-1.08698812e-02,1.15273483e-02,-4.76116861e-03,-7.88406389e-03,-6.76367004e-03,-3.74806976e-03
vaccinations,-1.02834008e-03,5.25686604e-04,9.31804882e-04,2.75451151e-04,-1.37888862e-04,5.99371898e-04
